day,max_temp,min_temp,avg_temp,max_wind,min_wind,avg_wind,max_percipitation,min_percipitation,avg_percipitation,sum_snow,day_hours,sunnyness,price_surge,max_price
2024-03-26,-0.08899999,-7.8389997,-3.45149993375,30.190672,22.027763,27.141323333333332,0.1,0.0,0.004166666666666667,0.07,12.0,0.889142361111111,4.375186071683199e-05,64.0
2024-03-27,-0.08899999,-9.489,-3.4681666549999997,24.442911,2.1897945,11.7006068125,1.7,0.0,0.5916666666666667,8.8900001,12.0,0.1199013685185185,-1.6052877754822407e-05,64.0
2024-03-28,-2.289,-12.039,-6.472333308333333,25.849905,2.4149535,14.024351891666669,0.8,0.0,0.21666666666666667,3.64000002,12.0,0.1420542962962963,-6.537874631970303e-05,64.0
2024-03-29,2.1610003,-6.889,-0.5077499109999999,45.92364,27.852928,35.40230945833333,0.0,0.0,0.0,0.0,12.0,0.5297153969907408,-8.996167294303929e-06,67.0
2024-03-30,2.8109999,-1.8889999,0.6839167187499999,41.548428,12.599999,28.731456333333337,1.5,0.0,0.16249999999999998,1.75000001,12.0,0.8649866840277779,1.470809416854193e-05,67.0
2024-03-31,1.9110003,-1.6889999,0.008916755083333347,39.205303,19.93048,27.76300333333333,1.8,0.0,0.23750000000000002,2.51999998,12.0,0.7577070497685185,0.00010960166481667995,67.0
2024-04-01,-0.38899994,-8.739,-3.4827499841666665,37.84283,1.8,12.329682320833333,2.9,0.0,1.1208333333333333,16.799999970000002,12.0,0.0,0.0001979000206048918,67.0
2024-04-02,-1.1389999,-10.039,-5.099416625,10.495713,1.1384199,7.105040579166666,0.7,0.0,0.11666666666666665,1.9599999800000003,12.0,0.8333333333333334,8.70009872061363e-05,64.0
2024-04-03,1.461,-9.089,-3.109833290416667,14.917212,3.96,9.4382608875,0.5,0.0,0.14583333333333334,2.1000000500000002,12.0,0.3333333333333333,-1.2117172319834384e-05,64.0
2024-04-04,3.711,-3.689,-0.4389999516666667,12.758432,2.3051248,7.251577366666667,0.3,0.0,0.041666666666666664,0.14,12.0,0.8885915023148149,-0.00010081534466760213,64.0
2024-04-05,4.211,-2.189,1.0735000729166666,15.84409,3.7064266,10.641206566666666,0.0,0.0,0.0,0.0,12.0,0.8962278143518518,-0.00017878973896328227,64.0
2024-04-06,13.311,-0.98899996,4.9047500799999995,10.823973,3.7064266,7.459637366666667,0.0,0.0,0.0,0.0,12.0,0.9700926851851852,-7.228528731406246e-05,67.0
2024-04-07,13.061,1.2610002,6.000583341666666,19.45333,2.7416782,9.158194125000001,0.0,0.0,0.0,0.0,12.0,0.9727287060185186,1.9457165185880616e-05,67.0
2024-04-08,8.461,2.7610002,5.115166720833334,30.811037,16.93531,22.097958625,0.0,0.0,0.0,0.0,12.0,1.0210654212962964,8.061219050665249e-05,
2024-04-09,4.211,-6.039,-1.11191658375,28.766228,4.6938252,11.6147031125,2.6,0.0,0.7625000000000001,10.84999983,12.0,0.3334075412037037,0.0001979201882041105,
2024-04-10,-3.2389998,-6.239,-5.180666625,11.503113,3.396233,8.116782800000001,1.4,0.0,0.4416666666666667,7.419999990000001,12.0,0.13487753935185184,0.0002496388034201549,
2024-04-11,3.2610002,-7.789,-1.8452499058333334,11.525623,1.2979984,5.835796720833334,0.0,0.0,0.0,0.0,12.0,0.9734153495370371,0.000316470582696769,
2024-04-12,8.311,-4.8389997,1.7922500773333336,9.504272,0.8049845,4.399487404166667,0.0,0.0,0.0,0.0,12.0,1.0024038333333334,0.00036530041465449606,
2024-04-13,11.961,-3.539,5.475583350000001,6.297428,1.08,3.7559084041666666,0.0,0.0,0.0,0.0,12.0,1.0432854606481483,0.0,
